userID,itemID,prediction,name,category,calories,fat,protein,sugars
934,95,0.8243889808654785,Whiskey And Soda,Beverages,59,0.0,0.0,0.0
934,28,0.8091113567352295,Beans Black Mature Seeds Cooked Boiled With Salt,Beans and Lentils,132,0.54,8.86,0.32
934,71,0.7809232473373413,Budweiser Beer,Beverages,41,0.0,0.36,0.0
934,176,0.7592921257019043,Blue Cheese,Dairy and Egg Products,353,28.74,21.4,0.5
934,215,0.7502777576446533,Whole Milk,Dairy and Egg Products,61,3.25,3.15,5.05
934,185,0.7442895174026489,Egg Duck Whole Fresh Raw,Dairy and Egg Products,185,13.77,12.81,0.93
933,71,0.8197731971740723,Budweiser Beer,Beverages,41,0.0,0.36,0.0
933,143,0.7006916999816895,Frozen Mocha Coffee Drink,Coffee,66,0.91,1.48,12.24
933,191,0.6576697826385498,Goat Milk,Dairy and Egg Products,69,4.14,3.56,4.45
933,208,0.6504943370819092,Mozzarella (Hard And Lowfat),Dairy and Egg Products,295,19.78,23.75,1.9
933,230,0.6500834226608276,Goose Egg Cooked,Dairy and Egg Products ,209,14.97,15.64,1.06
933,226,0.6444987654685974,Egg Salad Made With Mayonnaise,Dairy and Egg Products ,257,23.14,10.26,1.01
933,118,0.6162081956863403,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
933,77,0.5563058257102966,Kamikaze,Beverages,201,0.1,0.06,6.96
933,188,0.5191635489463806,Egg Whites (Raw),Dairy and Egg Products,52,0.17,10.9,0.71
933,203,0.5163848996162415,Limburger Cheese,Dairy and Egg Products,327,27.25,20.05,0.49
932,69,0.8550310134887695,Beer,Beverages,43,0.0,0.46,0.0
932,79,0.7897764444351196,Manhattan,Beverages,222,0.0,0.03,1.03
932,132,0.7675896883010864,Coffee Cuban,Coffee,33,0.17,0.11,6.28
932,187,0.7671222686767578,Egg White Dried,Dairy and Egg Products,382,0.0,81.1,5.4
932,50,0.7504978179931641,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
932,186,0.7367875576019287,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
932,22,0.7315651774406433,English Muffins Plain Enriched With Ca Prop (Includes Sourdough),Baked Foods,227,1.69,8.87,3.53
932,216,0.7311376333236694,Yogurt Greek Nonfat Vanilla Chobani,Dairy and Egg Products,71,0.22,9.07,7.61
932,204,0.7077101469039917,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
932,97,0.7059409618377686,Cereal (General Mills Cheerios Frosted),Breakfast Cereals,376,4.69,9.0,32.0
931,294,0.9745499491691589,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
931,288,0.9562940001487732,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
931,276,0.8662089109420776,Lobster Cooked Ns As To Cooking Method,Fish,88,0.85,18.88,0.0
931,9,0.8385674953460693,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
931,15,0.8305942416191101,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
931,268,0.8299648761749268,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
931,117,0.7971967458724976,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
931,282,0.783940315246582,Oysters Steamed,Fish,102,3.4,11.37,1.24
931,7,0.7496620416641235,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
931,1,0.7322216033935547,Bread Cinnamon,Baked Foods,253,5.29,7.05,14.11
930,181,0.9227476119995117,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
930,258,0.8127613067626953,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
930,9,0.8048589825630188,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
930,127,0.7760642766952515,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
930,7,0.7594442367553711,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
930,70,0.7482105493545532,Brandy And Cola,Beverages,89,0.19,0.0,7.48
930,98,0.710841178894043,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
930,15,0.7006152272224426,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
930,25,0.6689170598983765,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
930,13,0.6279043555259705,Cake Sponge Commercially Prepared,Baked Foods,290,2.7,5.4,36.66
929,195,0.8867450952529907,Hot Cocoa,Dairy and Egg Products,77,2.34,3.52,9.66
929,96,0.8505224585533142,Whiskey Sour,Beverages,123,0.08,0.08,16.11
929,181,0.8343961834907532,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
929,64,0.8053401708602905,Vegetarian Fillets,Beans and Lentils,290,18.0,23.0,0.8
929,180,0.8024603724479675,Camambert,Dairy and Egg Products,300,24.26,19.8,0.46
929,79,0.7772108316421509,Manhattan,Beverages,222,0.0,0.03,1.03
929,7,0.7388628721237183,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
929,176,0.6957511901855469,Blue Cheese,Dairy and Egg Products,353,28.74,21.4,0.5
929,194,0.6918496489524841,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
929,175,0.6915705800056458,Cookies Vanilla Wafers Lower Fat,Cookies,441,15.2,5.0,37.5
928,100,0.8735452890396118,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
928,50,0.8543001413345337,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
928,174,0.7107125520706177,Cookies Vanilla Wafers Higher Fat,Cookies,455,16.41,4.9,35.07
928,181,0.7080620527267456,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
928,56,0.6591936349868774,Peas Dry Cooked With Pork,Beans and Lentils,169,7.41,9.23,2.24
928,194,0.5921365022659302,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
928,7,0.5874715447425842,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
928,197,0.5816429853439331,Ice Cream Cone Chocolate Covered With Nuts Flavors Other Than Chocolate,Dairy and Egg Products,354,21.88,5.21,25.0
928,185,0.5752018094062805,Egg Duck Whole Fresh Raw,Dairy and Egg Products,185,13.77,12.81,0.93
928,175,0.5194717645645142,Cookies Vanilla Wafers Lower Fat,Cookies,441,15.2,5.0,37.5
927,161,0.905768096446991,Cookies Chocolate Wafers,Cookies,433,14.2,6.6,37.43
927,181,0.7953580617904663,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
927,172,0.7801601886749268,Cookies Sugar Wafers With Creme Filling Regular,Cookies,502,23.24,3.84,42.95
927,50,0.7689628005027771,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
927,117,0.7580603361129761,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
927,173,0.7161355018615723,Cookies Vanilla Sandwich With Creme Filling,Cookies,483,20.0,4.5,39.3
927,258,0.6859199404716492,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
927,202,0.6834177374839783,Ice Cream Sandwich Vanilla Light No Sugar Added,Dairy and Egg Products,200,2.86,5.71,6.58
927,151,0.660652756690979,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
927,66,0.6136029362678528,100 Proof Liquor,Beverages,295,0.0,0.0,0.0
926,333,0.9161379337310791,Raisins Seeded,Fruits,296,0.54,2.52,0.0
926,313,0.8628730177879333,Gala Apples,Fruits,57,0.12,0.25,10.37
926,268,0.8543351888656616,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
926,271,0.8363836407661438,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
926,270,0.7453601360321045,Crayfish Boiled Or Steamed,Fish,81,1.19,16.66,0.0
926,331,0.6818281412124634,Pomegranates,Fruits,83,1.17,1.67,13.67
926,259,0.6571027040481567,Subway B.l.t. Sub On White Bread With Bacon Lettuce And Tomato,Fast Foods,205,6.41,10.06,3.61
926,319,0.6539543271064758,Mango Pickled,Fruits,132,0.26,0.56,31.87
926,323,0.63740074634552,Papaya,Fruits,43,0.26,0.47,7.82
926,312,0.6311349868774414,Fuji Apples,Fruits,63,0.18,0.2,11.68
925,294,0.8713268041610718,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
925,258,0.8611528873443604,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
925,268,0.7773308157920837,Crab Hard Shell Steamed,Fish,82,0.74,17.76,0.0
925,286,0.7491022944450378,Scallops Baked Or Broiled Fat Not Added In Cooking,Fish,85,0.6,14.81,0.04
925,269,0.7436714768409729,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
925,302,0.7278030514717102,Blackberries Canned Heavy Syrup Solids And Liquids,Fruits,92,0.14,1.31,19.7
925,50,0.7149243354797363,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
925,272,0.7072473168373108,Fish Roe,Fish,143,6.42,22.32,0.0
925,300,0.7010735273361206,Apricots Canned Heavy Syrup Drained,Fruits,83,0.11,0.64,18.65
925,271,0.6762198209762573,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
924,98,0.8529763221740723,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
924,69,0.7649607062339783,Beer,Beverages,43,0.0,0.46,0.0
924,79,0.6944783926010132,Manhattan,Beverages,222,0.0,0.03,1.03
924,151,0.6390116810798645,Cookies Butter Commercially Prepared Enriched,Cookies,467,18.8,6.1,20.24
924,210,0.6236711144447327,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
924,204,0.6051908135414124,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
924,222,0.5959773659706116,Egg Creamed,Dairy and Egg Products ,150,10.59,7.7,2.92
924,118,0.5694932341575623,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
924,22,0.5547637939453125,English Muffins Plain Enriched With Ca Prop (Includes Sourdough),Baked Foods,227,1.69,8.87,3.53
924,168,0.5508301854133606,Cookies Sugar Commercially Prepared Regular (Includes Vanilla),Cookies,464,19.55,5.35,27.31
923,258,0.9394333362579346,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
923,7,0.8680623769760132,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
923,298,0.834062397480011,Tuna Noodle Casserole With Cream Or White Sauce,Fish,169,7.52,10.19,2.1
923,15,0.8275550603866577,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
923,255,0.8255274295806885,Popeyes Fried Chicken Mild Wing Meat And Skin With Breading,Fast Foods,338,22.48,20.4,0.0
923,118,0.7814103364944458,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
923,111,0.7399244904518127,Cream Of Wheat Instant Made With Non-Dairy Milk Ns As To Fat Added In Cooking,Breakfast Cereals,106,3.01,2.39,6.15
923,127,0.7246741056442261,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
923,25,0.7199125289916992,Beans And Franks,Beans and Lentils,138,5.22,6.74,6.17
923,147,0.7150972485542297,Iced Coffee Brewed,Coffee,1,0.02,0.09,0.0
922,121,0.875465989112854,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
922,88,0.7499721050262451,Rum,Beverages,231,0.0,0.0,0.0
922,118,0.7364609837532043,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
922,28,0.7111498713493347,Beans Black Mature Seeds Cooked Boiled With Salt,Beans and Lentils,132,0.54,8.86,0.32
922,186,0.6885826587677002,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
922,96,0.6757845282554626,Whiskey Sour,Beverages,123,0.08,0.08,16.11
922,132,0.6664993762969971,Coffee Cuban,Coffee,33,0.17,0.11,6.28
922,196,0.6357189416885376,Ice Cream Bar Stick Or Nugget With Crunch Coating,Dairy and Egg Products,358,25.26,2.11,21.05
922,66,0.6294789910316467,100 Proof Liquor,Beverages,295,0.0,0.0,0.0
922,231,0.6170040369033813,Hot Chocolate / Cocoa Ready To Drink,Dairy and Egg Products ,91,1.61,2.68,15.32
921,118,0.8405256271362305,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
921,117,0.8396716117858887,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
921,204,0.7628411650657654,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
921,255,0.6723363399505615,Popeyes Fried Chicken Mild Wing Meat And Skin With Breading,Fast Foods,338,22.48,20.4,0.0
921,216,0.6498739719390869,Yogurt Greek Nonfat Vanilla Chobani,Dairy and Egg Products,71,0.22,9.07,7.61
921,161,0.6338753700256348,Cookies Chocolate Wafers,Cookies,433,14.2,6.6,37.43
921,95,0.6292723417282104,Whiskey And Soda,Beverages,59,0.0,0.0,0.0
921,144,0.6036268472671509,Frozen Mocha Coffee Drink Decaffeinated,Coffee,66,0.91,1.49,12.3
921,28,0.5997434854507446,Beans Black Mature Seeds Cooked Boiled With Salt,Beans and Lentils,132,0.54,8.86,0.32
921,9,0.5925642251968384,Bread Whole-Wheat Prepared From Recipe Toasted,Baked Foods,305,5.9,9.2,4.22
920,269,0.8905966281890869,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
920,294,0.7839457988739014,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
920,315,0.7661597728729248,Granny Smith Apples,Fruits,58,0.19,0.44,9.59
920,326,0.7623413801193237,Pineapple (Traditional),Fruits,45,0.13,0.55,8.29
920,271,0.7496569156646729,Crayfish Coated Fried,Fish,218,11.55,17.24,0.91
920,303,0.7122999429702759,Blackberries Frozen Unsweetened,Fruits,64,0.43,1.18,10.67
920,289,0.6784830689430237,Scallops Coated Fried,Fish,211,11.14,13.78,0.91
920,323,0.6498371958732605,Papaya,Fruits,43,0.26,0.47,7.82
920,339,0.6287108063697815,Tangerines (Mandarin Oranges) Canned Juice Pack,Fruits,37,0.03,0.62,8.87
920,319,0.6092345714569092,Mango Pickled,Fruits,132,0.26,0.56,31.87
919,273,0.9214292168617249,Fish Roughy Orange Raw,Fish,76,0.7,16.41,0.0
919,281,0.8088304996490479,Oysters Smoked,Fish,82,2.76,9.2,1.0
919,121,0.7957205772399902,Quaker Quaker Multigrain Oatmeal Dry,Breakfast Cereals,334,2.73,12.64,2.46
919,248,0.7749200463294983,Kfc Popcorn Chicken,Fast Foods,351,21.74,17.67,0.0
919,269,0.7645759582519531,Crab Soft Shell Coated Fried,Fish,223,11.36,18.93,0.91
919,252,0.7347419261932373,Pizza Hut 14 Inch Cheese Pizza Thin N Crispy Crust,Fast Foods,306,12.8,13.37,3.13
919,127,0.693386435508728,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
919,291,0.6628546714782715,Scallops Steamed Or Boiled,Fish,137,0.98,24.01,0.0
919,13,0.6260844469070435,Cake Sponge Commercially Prepared,Baked Foods,290,2.7,5.4,36.66
919,242,0.6122167110443115,Dominos 14 Inch Cheese Pizza Ultimate Deep Dish Crust,Fast Foods,265,9.83,10.76,4.22
918,194,0.8727152347564697,High Fat Milk (3.7% Fat),Dairy and Egg Products,64,3.66,3.28,0.0
918,50,0.8709419369697571,Loaf Lentil,Beans and Lentils,72,2.41,2.2,1.67
918,216,0.8544718027114868,Yogurt Greek Nonfat Vanilla Chobani,Dairy and Egg Products,71,0.22,9.07,7.61
918,173,0.8481656908988953,Cookies Vanilla Sandwich With Creme Filling,Cookies,483,20.0,4.5,39.3
918,98,0.8350578546524048,Cereal (General Mills Cheerios Fruity),Breakfast Cereals,381,4.59,5.8,32.2
918,191,0.7975430488586426,Goat Milk,Dairy and Egg Products,69,4.14,3.56,4.45
918,100,0.779039740562439,Cereal (Kellogg's Froot Loops Marshmallow),Breakfast Cereals,376,2.79,4.59,49.9
918,186,0.7733135223388672,Egg Omelet,Dairy and Egg Products,154,11.66,10.57,0.31
918,204,0.7441344857215881,Lowfat Cottage Cheese (2%),Dairy and Egg Products,81,2.27,10.45,4.0
918,210,0.7040553092956543,Neufchatel Cheese,Dairy and Egg Products,253,22.78,9.15,3.19
917,258,0.9147357940673828,Popeyes Spicy Chicken Strips Analyzed 2006,Fast Foods,253,11.2,19.61,0.0
917,294,0.8942528963088989,Shrimp Cooked Ns As To Cooking Method,Fish,212,11.6,15.15,0.91
917,117,0.8614219427108765,Oatmeal From Fast Food Maple Flavored,Breakfast Cereals,109,2.2,2.4,9.95
917,7,0.8543476462364197,Bread Wheat Sprouted Toasted,Baked Foods,205,0.0,14.3,2.86
917,288,0.7867771983146667,Scallops Coated Baked Or Broiled Fat Not Added In Cooking,Fish,134,1.22,13.82,1.14
917,15,0.7861346006393433,Cheese Croissants,Baked Foods,414,20.9,9.2,11.35
917,181,0.7505762577056885,Cheddar Cheese (Non-Fat Or Fat Free),Dairy and Egg Products,157,0.0,32.14,0.0
917,127,0.7365410327911377,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
917,118,0.7195119261741638,Oatmeal From Fast Food Plain,Breakfast Cereals,79,2.4,2.6,0.69
917,257,0.714803159236908,Popeyes Mild Chicken Strips Analyzed 2006,Fast Foods,271,13.01,19.2,0.0
916,127,0.8726816177368164,Coffee Cafe Con Leche,Coffee,39,1.08,1.64,4.93
916,200,0.8330413103103638,Ice Cream Sandwich,Dairy and Egg Products,237,8.57,4.29,18.57
