CustomerID,num_days,num_transactions,num_units,spent_money,avg_order_value,profit_margin,CLV,cust_lifetime_value
12464,299,29,112,26210.64,903.8151724,1310.532,395982.3078,518947485.7
12465,152,47,398,45855.39,975.6465957,2292.7695,427453.3138,980051920.6
12466,0,1,1,50.98,50.98,2.549,22335.51578,56933.22973
12467,0,9,74,3572.93,396.9922222,178.6465,173931.4642,31072247.32
12468,495,150,1214,91595.8,610.6386667,4579.79,267534.9074,1225253693
12469,14,76,538,69369.98,912.7628947,3468.499,399902.5116,1387061462
12470,0,23,95,29483.05,1281.871739,1474.1525,561617.6238,827910024.2
12471,730,1135,9158,1143601.69,1007.578581,57180.0845,441443.4545,25241774031
12472,693,841,7345,676740.42,804.6853983,33837.021,352551.2636,11929284508
12473,162,167,1361,117656.59,704.530479,5882.8295,308671.0795,1815859333
12474,649,708,5789,556615.56,786.1801695,27830.778,344443.6953,9586136017
12475,356,61,443,47557.38,779.6291803,2377.869,341573.5556,812217169
12476,486,514,3515,448857.2,873.263035,22442.86,382596.7105,8586564411
12477,601,564,4147,559738.88,992.4448227,27986.944,434813.0051,12169087225
12478,0,36,236,35621.24,989.4788889,1781.062,433513.561,772114530
12479,0,31,269,32217.66,1039.279355,1610.883,455332.2957,733487054.5
12480,479,242,1856,251601.42,1039.675289,12580.071,455505.7637,5730294848
12481,585,380,2787,244405.51,643.1723947,12220.2755,281788.6853,3443535367
12482,77,204,1368,155297.48,761.2621569,7764.874,333526.5383,2589791545
12483,660,138,999,155995.83,1130.404565,7799.7915,495256.3556,3862896313
12484,649,471,2328,425573.25,903.5525478,21278.6625,395867.2458,8423525519
12485,0,34,316,48848.47,1436.719706,2442.4235,629460.0955,1537408130
12486,0,49,321,51154.1,1043.961224,2557.705,457383.5309,1169852144
12487,0,2,19,7493,3746.5,374.65,1641428.205,614961077
12488,66,55,366,50864.58,924.8105455,2543.229,405180.8657,1030467728
12489,0,15,91,19508.4,1300.56,975.42,569805.3827,555799566.4
12490,733,462,3800,514936.89,1114.582013,25746.8445,488324.1299,12572805439
12491,0,26,160,19908.98,765.73,995.449,335484.0036,333957215.9
12492,340,42,354,53778.4,1280.438095,2688.92,560989.5113,1508455917
12493,32,22,174,11960.14,543.6427273,598.007,238182.4385,142434765.5
12494,561,108,761,131464.82,1217.266852,6573.241,533312.7302,3505593104
12495,0,17,130,17694.6,1040.858824,884.73,456024.2974,403458376.6
12496,0,10,30,8574.82,857.482,428.741,375682.6745,161070565.5
12497,563,57,374,46621.17,817.9152632,2331.0585,358347.573,835329155.9
12498,36,23,145,25954.83,1128.47087,1297.7415,494409.1589,641615283.4
12499,0,27,206,38194.49,1414.610741,1909.7245,619773.6471,1183596918
12500,650,146,698,124165.36,850.4476712,6208.268,372600.7725,2313205453
12501,0,149,1104,138617.23,930.3169799,6930.8615,407593.3619,2824973139
12502,214,147,730,133158.44,905.8397279,6657.922,396869.3123,2642324925
12503,0,2,3,3275.99,1637.995,163.7995,717643.4519,117549638.6
12504,578,20,117,26360.75,1318.0375,1318.0375,577462.6792,761117466
12505,0,42,302,25941.24,617.6485714,1297.062,270606.1086,350992900.4
12506,0,23,23,10572.14,459.6582609,528.607,201386.9035,106454526.9
12507,450,49,371,42259.72,862.4432653,2112.986,377856.3194,798405113
12508,3,68,271,47531.42,698.9914706,2376.571,306244.312,727811350.7
12509,0,7,55,9741.74,1391.677143,487.087,609725.908,296989563.4
12510,593,145,1114,202776.58,1398.459172,10138.829,612697.2719,6212032868
12511,0,190,1333,171360.69,901.8983684,8568.0345,395142.5116,3385594672
12512,0,31,76,29493.46,951.4019355,1474.673,416831.168,614689669.1
12513,0,35,319,34971.75,999.1928571,1748.5875,437769.4749,765478231.8
12514,374,84,731,113372.43,1349.671786,5668.6215,591322.3906,3351982817
12515,0,16,101,11469.29,716.830625,573.4645,314060.0577,180102293.9
12516,522,74,569,78403.33,1059.504459,3920.1665,464193.3813,1819715343
12517,162,279,1337,243078.56,871.249319,12153.928,381714.455,4639330003
12518,110,124,918,82000.92,661.2977419,4100.046,289729.8186,1187905584
12519,413,39,313,65140.29,1670.263846,3257.0145,731781.1789,2383421910
12520,194,152,1170,125546.57,825.9642763,6277.3285,361874.0316,2271602172
12521,0,38,290,40048.36,1053.904211,2002.418,461739.7828,924596052.5
12522,12,12,64,12688.64,1057.386667,634.432,463265.5273,293910475
12523,713,249,1558,280841.64,1127.878072,14042.082,494149.4407,6938886966
12524,660,240,1726,248774.16,1036.559,12438.708,454140.4454,5648920391
12525,149,60,450,63343.59,1055.7265,3167.1795,462538.17,1464941410
12526,94,71,565,70855.7,997.9676056,3542.785,437232.6639,1549021323
12527,448,32,217,34208.24,1069.0075,1710.412,468356.8829,801083232.8
12528,303,92,544,125608.1,1365.305435,6280.405,598171.8534,3756761499
12529,0,21,143,22527.8,1072.752381,1126.39,469997.6018,529400598.6
12530,583,158,1263,181603.58,1149.389747,9080.179,503574.2023,4572543897
12531,672,127,957,158132.99,1245.141654,7906.6495,545525.3248,4313277536
12532,0,16,137,9737.97,608.623125,486.8985,266651.852,129832386.8
12533,111,72,499,95074.08,1320.473333,4753.704,578529.8741,2750159776
12534,0,63,509,59619.38,946.3393651,2980.969,414613.139,1235948914
12535,95,34,196,41872.48,1231.543529,2093.624,539567.6724,1129651829
12536,16,261,1855,186103.67,713.0408812,9305.1835,312399.6834,2906936379
12537,0,43,390,32743.57,761.4783721,1637.1785,333621.2671,546197565.7
12538,349,34,211,12467.33,366.6861765,623.3665,160653.6854,100146125.6
12539,694,504,3800,453810.52,900.4176984,22690.526,394493.7959,8951271733
12540,713,771,6390,824592.99,1069.511012,41229.6495,468577.483,19319285387
12541,251,52,441,50829.9,977.4980769,2541.495,428264.4905,1088432061
12542,156,39,220,34089.26,874.0835897,1704.463,382956.2145,652734698.2
12543,0,43,382,38235.49,889.1974419,1911.7745,389577.9423,744785175.8
12544,0,19,136,25839.6,1359.978947,1291.98,595838.1963,769811032.8
12545,184,50,388,50281.86,1005.6372,2514.093,440592.8904,1107691502
12546,31,69,511,55230.74,800.4455072,2761.537,350693.6693,968453543.5
12547,303,21,156,26829.64,1277.601905,1341.482,559746.9107,750890405.3
12548,0,5,49,7972.91,1594.582,398.6455,698623.2136,278503000.3
12549,122,49,371,74904.25,1528.658163,3745.2125,669740.4577,2508320334
12550,0,57,428,41819.63,733.6777193,2090.9815,321441.1589,672127516.6
12551,0,10,100,10576.92,1057.692,528.846,463399.3009,245066866.7
12552,1,20,69,27579.97,1378.9985,1378.9985,604171.1017,833151042.9
12553,415,238,1798,264445.89,1111.117185,13222.2945,486806.1087,6436693733
12554,0,26,178,29847.28,1147.972308,1492.364,502953.1895,750589233.6
12555,0,1,1,50.98,50.98,2.549,22335.51578,56933.22973
12556,101,119,335,88990.98,747.8233613,4449.549,327638.6915,1457844412
12557,706,53,336,72221.01,1362.660566,3611.0505,597013.0753,2155844364
12558,0,11,110,6423.16,583.9236364,321.158,255830.4354,82161990.97
12559,9,21,161,9089.51,432.8338095,454.4755,189634.4917,86184230.41
12560,138,105,832,43161.6,411.0628571,2158.08,180096.1344,388661865.8
12561,0,16,113,11160.46,697.52875,558.023,305603.4603,170533759.7
12562,427,207,1738,142800.27,689.8563768,7140.0135,302242.0163,2158012077
12563,0,13,113,18116.81,1393.600769,905.8405,610568.6932,553077850.3
12564,0,21,133,17158.39,817.0661905,857.9195,357975.5746,307114226
12565,0,9,80,852.56,94.72888889,42.628,41502.91473,1769186.249
12566,0,19,110,31298.47,1647.287895,1564.9235,721714.8838,1129428582
12567,644,556,4071,462182.12,831.2628058,23109.106,364195.4398,8416231022
12568,0,5,29,9322.97,1864.594,466.1485,816921.7089,380806829.2
12569,250,188,1211,307110.7,1633.567553,15355.535,715703.6851,10990012987
12570,0,1,1,50.98,50.98,2.549,22335.51578,56933.22973
12571,82,34,305,34689.9,1020.291176,1734.495,447013.1361,775342049.4
12572,43,60,386,44076.37,734.6061667,2203.8185,321847.9331,709294429.2
12573,238,119,380,103380.11,868.7404202,5169.0055,380615.2485,1967402313
12574,0,11,61,5971.65,542.8772727,298.5825,237847.0752,71016974.33
12575,69,38,280,34488.99,907.605,1724.4495,397642.7188,685714787.6
12576,491,142,1269,78808.02,554.9860563,3940.401,243152.2131,958117223.5
12577,701,298,991,222055.31,745.152047,11102.7655,326468.3269,3624701277
12578,422,172,1440,168475.24,979.5072093,8423.762,429144.7378,3615013135
12579,0,29,198,25592.75,882.5086207,1279.6375,386647.4152,494768531.8
12580,330,58,520,60698,1046.517241,3034.9,458503.381,1391511911
12581,0,15,137,7907.84,527.1893333,395.392,230973.8265,91325203.21
12582,339,103,692,83704.22,812.6623301,4185.211,356046.1416,1490128229
12583,731,446,3458,433588.53,972.1715919,21679.4265,425930.8344,9233936218
12584,277,96,404,55275.9,575.790625,2763.795,252267.1752,697214757.6
12585,117,87,669,87818.17,1009.404253,4390.9085,442243.3233,1941849967
12586,706,94,523,85446.99,909.0105319,4272.3495,398258.5148,1701499566
12587,0,4,32,4262.99,1065.7475,213.1495,466928.6016,99525597.96
12588,558,46,279,66527.83,1446.257174,3326.3915,633638.6806,2107730321
12589,661,180,1335,173765.35,965.3630556,8688.2675,422947.8573,3674684123
12590,0,68,420,66030.38,971.035,3301.519,425432.8672,1404574694
12591,91,68,494,53336.2,784.3558824,2666.81,343644.4329,916434410.2
12592,427,81,671,54799.67,676.5391358,2739.9835,296407.4254,812151454.8
12593,110,21,206,18311.19,871.9614286,915.5595,382026.4467,349767942.5
12594,609,199,1623,200256.35,1006.313317,10012.8175,440889.1127,4414542223
12595,0,19,126,17971.41,945.8636842,898.5705,414404.7322,372371867.4
12596,191,27,162,13300.51,492.6114815,665.0255,215824.4708,143528776.6
12597,249,206,1404,126387.16,613.5299029,6319.358,268801.6248,1698653698
12598,639,206,1625,160672.28,779.9625243,8033.614,341719.6013,2745243373
12599,548,133,1083,177965.94,1338.089774,8898.297,586248.0439,5216609210
12600,704,130,970,243674.05,1874.415769,12183.7025,821224.8529,10005559293
12601,215,34,226,36989.97,1087.940294,1849.4985,476651.7774,881566747.3
12602,0,12,81,2926.5,243.875,146.325,106847.2717,15634427.03
12603,0,2,19,3285.34,1642.67,164.267,719691.6774,118221592.8
12604,182,16,115,18852.1,1178.25625,942.605,516221.2842,486592763.6
12605,82,76,687,81045.54,1066.388684,4052.277,467209.5192,1893262389
12606,0,1,1,50.98,50.98,2.549,22335.51578,56933.22973
12607,0,101,776,71135.01,704.3070297,3556.7505,308573.1812,1097517817
12608,0,16,104,20405.86,1275.36625,1020.293,558767.4187,570106486
12609,641,175,1236,207231.99,1184.1828,10361.5995,518817.8427,5375782699
12610,104,106,750,105969.84,999.7154717,5298.492,437998.4444,2320731254
12611,0,65,495,52450.18,806.9258462,2622.509,353532.8555,927143095.3
12612,0,19,127,7133.89,375.4678947,356.6945,164501.1591,58676658.68
12613,668,326,2651,319029.17,978.6170859,15951.4585,428754.7542,6839263668
12614,0,20,76,24343.12,1217.156,1217.156,533264.1634,649065676.1
12615,629,270,2165,259246.98,960.174,12962.349,420674.4122,5452928546
12616,293,54,465,30534.32,565.4503704,1526.716,247736.8708,378223844.4
12617,0,41,198,12696.05,309.6597561,634.8025,135669.0932,86123079.52
12618,0,11,50,12054.9,1095.9,602.745,480139.1084,289401446.9
12619,544,100,743,100293.71,1002.9371,5014.6855,439409.9142,2203502525
12620,190,92,737,60210.01,654.4566304,3010.5005,286732.5696,863208544.2
12621,667,756,6126,581486.26,769.1617196,29074.313,336987.5192,9797680610
12622,0,11,69,12903.6,1173.054545,645.18,513942.2973,331585291.4
12623,420,173,1387,203054.84,1173.727399,10152.742,514237.0899,5220916501
12624,71,38,264,49403.08,1300.081053,2470.154,569595.5448,1406988713
12625,385,183,1533,148143.38,809.5266667,7407.169,354672.3351,2627117925
12626,303,294,2463,212964.99,724.3707143,10648.2495,317363.545,3379366209
12627,130,230,1782,174938.48,760.602087,8746.924,333237.3464,2914801743
12628,60,41,324,19370.22,472.4443902,968.511,206988.8022,200470931.8
12629,38,45,371,41530.2,922.8933333,2076.51,404340.8908,839617903.2
12630,34,64,455,51732.21,808.3157813,2586.6105,354141.8182,916026945.4
12631,636,183,1400,207185.23,1132.159727,10359.2615,496025.3324,5138456129
12632,44,35,301,35135.72,1003.877714,1756.786,439822.0191,772673165.6
12633,467,306,2369,274827.59,898.1293791,13741.3795,393491.2303,5407112326
12634,13,20,132,30345.16,1517.258,1517.258,664745.7828,1008590857
12635,367,179,1486,140076.84,782.5521788,7003.842,342854.1887,2401296567
12636,0,1,1,3249,3249,162.45,1423461.961,231241395.6
12637,476,614,3720,471109.46,767.2792508,23555.473,336162.7661,7918472961
12638,606,48,377,54202.45,1129.217708,2710.1225,494736.3662,1340796158
12639,389,64,491,42366.83,661.9817187,2118.3415,290029.4847,614381493.6
12640,58,53,289,36224.4,683.4792453,1811.22,299448.0477,542366292.9
12641,0,10,54,7381.26,738.126,369.063,323390.0534,119351303.3
12642,82,47,356,44002.88,936.2314894,2200.144,410184.6451,902465285.9
12643,483,51,283,78434.15,1537.92451,3921.7075,673800.2582,2642447526
12644,565,111,777,99747.78,898.6286486,4987.389,393709.9719,1963584783
12645,635,160,1352,126828.21,792.6763125,6341.4105,347289.8056,2202307220
12646,45,45,303,28915.07,642.5571111,1445.7535,281519.1153,407007246.2
12647,673,515,3732,473695.59,919.7972621,23684.7795,402984.4305,9544597378
12648,547,65,385,78321.99,1204.953692,3916.0995,527918.0505,2067379614
12649,589,118,936,101875.36,863.3505085,5093.768,378253.8036,1926737121
12650,0,20,193,14384.07,719.2035,719.2035,315099.669,226620784.8
12651,131,30,265,36391.49,1213.049667,1819.5745,531465.0839,967040314.3
12652,103,51,402,50851.01,997.0786275,2542.5505,436843.1821,1110695851
12653,378,86,700,57533.89,668.9987209,2876.6945,293103.7954,843170076.2
12654,285,38,264,38169.23,1004.453421,1908.4615,440074.2495,839864762.3
12655,0,16,80,24156.05,1509.753125,1207.8025,661457.7237,798910292.3
12656,545,247,1673,192477.33,779.2604453,9623.8665,341412.0043,3285703550
12657,67,47,312,19400.73,412.7814894,970.0365,180849.1069,175430234.7
12658,0,36,244,22056.67,612.6852778,1102.8335,268431.575,296035333.3
12659,0,5,20,4415.34,883.068,220.767,386892.4922,85413094.83
12660,0,13,97,7360.65,566.2038462,368.0325,248066.9859,91296713
12661,0,11,103,10568.84,960.8036364,528.442,420950.2704,222447802.8
12662,617,391,2884,336597.71,860.8637084,16829.8855,377164.2791,6347631632
12663,44,10,60,11979.45,1197.945,598.9725,524847.3805,314369147.6
12664,718,45,261,86239.38,1916.430667,4311.969,839632.5501,3620469527
12665,345,17,117,50482.82,2969.577647,2524.141,1301040.573,3284009853
12666,0,31,278,9140.94,294.8690323,457.047,129188.9354,59045415.34
12667,0,33,232,36556.74,1107.78,1827.837,485344.0109,887129740.8
12668,666,536,4028,629321.33,1174.106959,31466.0665,514403.384,16186251087
12669,106,101,799,54891.48,543.48,2744.574,238111.1439,653513654.8
12670,656,115,934,115536.57,1004.665826,5776.8285,440167.3091,2542771056
12671,0,45,309,32709.05,726.8677778,1635.4525,318457.5662,520822222.7
12672,266,22,124,19761.91,898.2686364,988.0955,393552.2422,388867199.5
12673,396,74,522,79752.92,1077.742162,3987.646,472183.7402,1882901603
12674,169,83,689,48600.71,585.5507229,2430.0355,256543.2996,623409325.3
12675,25,112,313,104606.21,933.9840179,5230.3105,409199.9759,2140242931
12676,459,107,832,103436.83,966.6993458,5171.8415,423533.3169,2190447185
12677,111,21,176,35816.8,1705.561905,1790.84,747246.0738,1338198159
12678,659,376,2560,294151.07,782.3166755,14707.5535,342751.0093,5041028807
12679,225,48,323,76024.68,1583.8475,3801.234,693920.1812,2637752986
12680,113,53,386,27216.84,513.525283,1360.842,224987.2904,306172154.2
12681,712,1424,11162,1485050.8,1042.872753,74252.54,456906.6464,33926479035
12682,735,989,7856,1152538.3,1165.35723,57626.915,510569.9253,29422569690
12683,722,487,3951,438796.69,901.0198973,21939.8345,394757.6332,8660917139
12684,206,105,827,67660.19,644.3827619,3383.0095,282318.9751,955087774.7
12685,65,157,1196,99794.21,635.6319108,4989.7105,278485.0251,1389559654
12686,0,7,51,6006.1,858.0142857,300.305,375915.8812,112889418.7
12687,0,126,1045,135068.04,1071.968571,6753.402,469654.1967,3171763591
12688,0,171,1213,122033.61,713.6468421,6101.6805,312665.1688,1907782964
12689,102,72,578,46619.52,647.4933333,2330.976,283681.7883,661255440.1
12690,0,16,106,9229.71,576.856875,461.4855,252734.324,116633225.9
12691,392,39,282,55508.62,1423.297949,2775.431,623579.7136,1730702468
12692,0,13,36,18649.85,1434.603846,932.4925,628533.0885,586102391
12693,395,79,502,69430.01,878.8608861,3471.5005,385049.2584,1336698693
12694,351,83,613,69495.24,837.2920482,3474.762,366836.9902,1274671234
12695,658,59,370,69813.39,1183.277797,3490.6695,518421.3398,1809637559
12696,74,49,416,58483.74,1193.545714,2924.187,522919.9518,1529115725
12697,141,41,301,20589.64,502.1863415,1029.482,220019.4381,226506051.2
12698,0,16,111,25617.41,1601.088125,1280.8705,701473.6973,898496965.4
12699,0,41,313,31096.07,758.4407317,1554.8035,332290.4067,516646287.4
12700,208,268,2164,146578.63,546.9351866,7328.9315,239624.941,1756194778
12701,554,147,1097,123807.7,842.2292517,6190.385,369000.0931,2284252641
12702,0,12,53,20600.5,1716.708333,1030.025,752129.5817,774712272.4
12703,613,74,563,86245.81,1165.483919,4312.2905,510625.4309,2201965195
12704,162,88,608,81931.12,931.0354545,4096.556,407908.1422,1671018547
12705,518,599,4889,493989.21,824.6898331,24699.4605,361315.6686,8924302084
12707,0,33,256,22672.71,687.0518182,1133.6355,301013.2744,341239333.8
12708,692,296,2131,302052.95,1020.449155,15102.6475,447082.3503,6752127140
12709,715,490,3235,444218.23,906.5678163,22210.9115,397188.3046,8821914283
12710,105,77,606,63347.04,822.6888312,3167.352,360438.9834,1141637135
12711,65,60,511,64581.36,1076.356,3229.068,471576.4305,1522752361
12712,702,256,1613,257179.66,1004.608047,12858.983,440141.9947,5659778427
12713,0,38,343,19938.3,524.6921053,996.915,229879.7332,229170554.2
12714,726,696,5715,587344.52,843.8858046,29367.226,369725.8672,10857823099
12715,0,20,177,20228.16,1011.408,1011.408,443121.2112,448176338
12716,130,69,489,53602.31,776.8450725,2680.1155,340353.7736,912187424.1
12717,439,71,564,45333.85,638.5049296,2266.6925,279743.7609,634093084.8
12718,0,19,162,15907.98,837.2621053,795.399,366823.8715,291771340.5
12719,60,39,238,39114.6,1002.938462,1955.73,439410.5108,859368318.2
12720,504,479,3599,380969.97,795.344405,19048.4985,348458.7586,6637616140
12721,440,239,1675,186998.04,782.4185774,9349.902,342795.6549,3205105779
12722,65,53,405,40503.12,764.2098113,2025.156,334817.9738,678058628.5
12723,62,69,278,29350.26,425.366087,1467.513,186362.7099,273489699.5
12724,530,129,1010,116102.28,900.0176744,5805.114,394318.5362,2289064055
12725,213,106,679,102091.32,963.1256604,5104.566,421967.6028,2153961478
12726,596,179,1287,169260.34,945.5884916,8463.017,414284.164,3506093923
12727,644,203,1685,186621.68,919.3186207,9331.084,402774.7266,3758324807
