CustomerID,num_days,num_transactions,num_units,spent_money,avg_order_value,profit_margin,CLV,cust_lifetime_value
12374,724,113,693,107094.0,947.7345132743363,5354.700000000001,421549.4674644026,2257270933.431637
12375,730,55,209,63808.31999999999,1160.1512727272725,3190.4159999999997,516031.80463130854,1646356126.0046008
12376,723,47,165,47722.19999999998,1015.3659574468081,2386.109999999999,451631.7308782932,1077642989.366004
12377,728,194,1396,222703.35000000003,1147.9554123711341,11135.167500000003,510607.1225432435,5685695836.212044
12378,727,336,2325,228671.37,680.5695535714285,11433.568500000001,302715.29511923145,3461116062.7434487
12379,733,118,775,102624.49,869.6990677966102,5131.2245,386839.5354911215,1984960502.0806625
12380,717,319,2213,308968.36,968.5528526645768,15448.418,430809.4023517889,6655323725.860618
12381,719,130,692,105533.45999999999,811.7958461538461,5276.673,361084.35626519116,1905324073.426915
12383,730,140,818,118665.47,847.6105,5933.2735,377014.60682038835,2236930775.7603297
12384,724,71,207,51722.14999999999,728.4809859154927,2586.1074999999996,324026.15644928697,837966473.3896743
12385,702,105,592,121465.67,1156.8159047619047,6073.2835000000005,514548.2429693607,3124997353.9798098
12386,707,47,145,40334.68999999999,858.184893617021,2016.7344999999996,381718.06536872534,769823991.7023635
12387,722,47,165,34008.39,723.5827659574468,1700.4195,321847.44291093125,547275667.9508842
12388,731,179,1139,119377.50999999998,666.9134636871507,5968.875499999999,296641.1073190274,1770613837.7694132
12389,724,99,529,57088.749999999985,576.6540404040403,2854.4374999999995,256493.98670063383,732146054.1627904
12390,737,68,264,53029.37999999999,779.8438235294116,2651.4689999999996,346872.1924861118,919720865.3389581
12391,718,302,1092,253565.36999999997,839.6204304635761,12678.268499999998,373460.64786784776,4734834367.852526
12392,724,47,127,61986.28999999999,1318.857234042553,3099.3145,586623.7399663855,1818131463.3220482
12393,736,160,956,162716.34999999998,1016.9771874999999,8135.817499999999,452348.4011708406,3680224038.3427453
12394,728,75,298,61780.24999999999,823.7366666666666,3089.0125,366395.597396293,1131800580.3021164
12395,723,272,1786,255661.43999999997,939.9317647058823,12783.072,418078.8283162868,5344331764.042733
12396,697,102,673,121863.03000000001,1194.7355882352942,6093.151500000001,531414.8043858056,3237990912.4655786
12397,734,162,1002,79638.16,491.5935802469136,3981.9080000000004,218659.34927919979,870681412.16964
12398,713,115,687,88305.42,767.8732173913044,4415.271,341547.70279826544,1508025667.2818003
12399,724,141,968,140815.32,998.6902127659575,7040.7660000000005,444214.40968620306,3127609712.4286895
12400,724,55,149,54499.16999999999,990.8939999999999,2724.9584999999997,440746.6776434245,1201016405.5912094
12401,716,41,92,38191.42,931.4980487804878,1909.571,414327.5367812628,791187848.7389327
12402,737,110,664,85769.36999999998,779.7215454545453,4288.468499999999,346817.8035653534,1487317225.8292053
12403,729,50,157,54627.159999999996,1092.5431999999998,2731.358,485959.9367661076,1327330560.9656022
12404,717,41,99,41866.88999999999,1021.1436585365851,2093.3444999999997,454201.63498482323,950800494.4864872
12405,712,92,523,81122.67,881.768152173913,4056.1335,392207.8280042404,1590847310.1302376
12406,736,205,1507,226818.0,1106.429268292683,11340.900000000001,492136.4182722322,5581269905.983559
12407,700,119,579,111496.89000000001,936.948655462185,5574.844500000001,416751.9502766509,2323327317.8640614
12408,734,202,1414,115027.23999999999,569.4417821782177,5751.362,253285.99588492827,1456739451.8647327
12409,730,308,1929,245882.57999999996,798.3200649350648,12294.128999999999,355090.36921831477,4365526805.827591
12410,737,72,325,52627.38999999999,730.9359722222221,2631.3695,325118.12699139444,855505923.262282
12411,733,69,221,63362.75999999999,918.3008695652172,3168.1379999999995,408457.47106949607,1294049635.4791708
12412,737,172,1099,150365.75,874.2194767441861,7518.2875,388850.19982578664,2923487596.722714
12413,715,90,371,99408.31999999999,1104.5368888888888,4970.416,491294.69359223294,2441939005.745932
12414,697,68,224,79457.54000000001,1168.4932352941178,3972.8770000000004,519742.2845477909,2064872168.207374
12415,731,972,6092,597282.9299999999,614.488611111111,29864.1465,273322.6902140335,8162548862.326012
12416,689,45,212,34187.82,759.7293333333333,1709.391,337925.32760812005,577646513.685372
12417,730,407,2183,320156.48999999993,786.6252825552824,16007.824499999997,349888.5651104566,5600954744.845012
12418,679,133,859,116802.12,878.2114285714285,5840.106,390625.80801916524,2281296125.167575
12419,736,57,273,53685.619999999995,941.8529824561402,2684.281,418933.3802062525,1124534912.7534196
12420,731,68,232,50028.15999999998,735.7082352941173,2501.4079999999994,327240.8152847722,818562793.2798513
12421,721,110,585,150641.06999999998,1369.4642727272726,7532.053499999999,609133.5989075663,4588026855.61933
12422,716,223,1431,207227.7,929.272197309417,10361.385000000002,413337.4847264495,4282748814.1823635
12423,725,199,1388,198020.38000000003,995.0772864321609,9901.019000000002,442607.39089489816,4382264186.790814
12424,714,135,810,94721.78,701.6428148148148,4736.089,312088.6184819064,1478079473.0173538
12425,723,135,798,116371.47999999998,862.0109629629628,5818.574,383419.8895322153,2230957000.31502
12426,724,106,616,112070.71999999999,1057.2709433962264,5603.536,470270.94287665066,2635180158.1632557
12427,729,68,303,69239.15000000001,1018.2227941176471,3461.9575000000004,452902.44325645093,1567929010.199995
12428,699,333,2330,232909.30999999997,699.4273573573572,11645.465499999998,311103.1896531571,3622941462.0457973
12429,726,194,1348,144239.63,743.5032474226805,7211.981500000001,330708.0132876407,2385060073.732219
12430,724,49,170,36327.409999999996,741.3757142857143,1816.3705,329761.6929327953,598969411.073188
12431,712,420,2731,415329.49,988.879738095238,20766.4745,439850.73999274994,9134149175.865572
12432,705,143,934,119158.94000000002,833.2793006993008,5957.947000000001,370640.1323776842,2208254264.779227
12433,737,604,4379,461064.30999999994,763.3515066225165,23053.2155,339536.45941743185,7827407169.05706
12434,713,113,556,94674.81,837.8301769911504,4733.7405,372664.34849565336,1764096319.3799884
12435,737,149,879,86325.22,579.3638926174497,4316.261,257699.32083320993,1112297528.2388716
12436,736,66,223,56197.43,851.4762121212121,2809.8715,378734.0639713552,1064194052.4322879
12437,737,602,4253,724399.55,1203.321511627907,36219.9775,535233.7973454915,19386156097.09326
12438,733,129,825,93485.79999999999,724.6961240310077,4674.29,322342.66124099423,1506723078.012167
12439,738,123,544,180746.63,1469.4847967479675,9037.3315,653622.42784212,5907002556.244069
12440,728,76,286,100710.25,1325.1348684210527,5035.512500000001,589416.0128994983,2968011700.655586
12441,732,51,165,56115.59999999999,1100.305882352941,2805.7799999999997,489412.7545817973,1373184518.5505152
12442,735,64,175,54868.979999999996,857.3278124999999,2743.449,381336.8382598742,1046178167.5872136
12443,732,63,221,72883.08000000002,1156.8742857142859,3644.154000000001,514574.21064178547,1875187668.0071056
12444,708,205,1167,150433.59,733.8223902439024,7521.6795,326401.9970656362,2455091210.087656
12445,735,59,235,58319.14,988.46,2915.9570000000003,439664.0417475729,1282041440.1821275
12446,724,93,463,70511.18999999999,758.1848387096773,3525.5594999999994,337238.3410343649,1188953836.9979448
12447,725,58,271,61338.67999999999,1057.563448275862,3066.9339999999997,470401.0481693398,1442688968.2661858
12448,732,64,254,66674.26000000001,1041.7853125000001,3333.7130000000006,463382.9807245698,1544785866.8202481
12449,713,238,1566,157053.19,659.8873529411765,7852.659500000001,293515.9143437516,2304880533.1726475
12450,693,75,412,75706.15000000001,1009.4153333333335,3785.307500000001,448984.9111297441,1699545951.4862542
12451,727,558,4097,410109.48,734.9632258064515,20505.474000000002,326909.43730034446,6703432966.916844
12452,725,60,223,46178.06,769.6343333333333,2308.903,342331.0418843777,790409169.5999653
12453,734,86,442,69794.18000000001,811.5602325581397,3489.7090000000007,360979.5560448696,1259713605.5457861
12454,734,73,309,66721.82999999999,913.9976712328765,3336.0914999999995,406543.42136466404,1356266052.3955739
12455,714,268,1640,282150.73,1052.8012313432835,14107.5365,468282.8283685829,6606317093.533018
12456,680,162,1071,126964.63999999998,783.7323456790123,6348.232,348601.7954692556,2213005073.2553835
12457,736,124,718,90101.46,726.6246774193548,4505.073,323200.4760007687,1456041738.0182111
12458,686,132,731,146141.93,1107.1358333333333,7307.0965,492450.69628199463,3598384759.2247257
12459,694,65,291,51655.51999999999,794.7003076923075,2582.776,353480.3120592028,912960466.4590195
12460,731,61,199,56593.85,927.7680327868852,2829.6925,412668.4368606485,1167724780.7713006
12461,721,74,396,72978.87,986.2009459459459,3648.9435,438659.22128348565,1600642714.2174366
12462,720,98,517,114779.38,1171.2181632653062,5738.969000000001,520954.32433218654,2989740717.7583647
12463,724,116,804,90335.98999999999,778.7585344827586,4516.7995,346389.45917498553,1564571736.006845
12464,722,65,177,66060.68,1016.3181538461538,3303.0339999999997,452055.2649792925,1493153910.1056123
12465,728,83,503,87306.93000000001,1051.8907228915664,4365.346500000001,467877.8369415881,2042448877.9205325
12466,735,36,65,32067.710000000003,890.7697222222223,1603.3855000000003,396211.6993490732,635280093.6666635
12467,727,47,150,35088.87999999999,746.5719148936168,1754.4439999999995,332072.94737000234,582603390.0756162
12468,719,185,1282,117733.29999999999,636.3962162162162,5886.665,283067.12722263305,1666321350.472021
12469,694,112,600,98337.18,878.0105357142857,4916.859,390536.45147916395,1920212666.2833908
12470,685,57,149,53719.33999999999,942.4445614035086,2685.9669999999996,419196.51274678303,1125947999.7529385
12471,730,1182,9185,1202533.18,1017.3715566835871,60126.659,452523.8154002446,27208745137.949455
12472,731,877,7379,705509.26,804.4575370581528,35275.463,357820.2984008309,12622276696.88747
12473,723,209,1464,143753.66999999998,687.8166028708133,7187.683499999999,305938.7609000536,2198990983.73176
12474,727,751,5962,586625.4199999999,781.1257256990679,29331.270999999997,347442.378724337,10190926567.248161
12475,721,98,515,79370.59,809.9039795918367,3968.5295,360242.85969567875,1429634415.8666623
12476,732,545,3616,474083.7,869.8783486238532,23704.185,386919.2790650785,9171606171.025248
12477,710,599,4205,587081.85,980.1032554257094,29354.0925,435946.98683853785,12796828176.754723
12478,731,78,323,86448.52999999998,1108.314487179487,4322.4265,492974.9579757621,2130848022.1908202
12479,736,62,305,51221.130000000005,826.1472580645162,2561.0565000000006,367467.82121615467,941105852.066471
12480,722,277,1916,282547.49,1020.0270397111913,14127.3745,453704.96628213004,6409659971.177524
12481,737,422,2843,308235.63999999996,730.4162085308055,15411.782,324886.9376612022,5007086657.882038
12482,723,236,1377,179561.95,760.8557203389831,8978.097500000002,338426.3411680779,3038424687.575268
12483,731,174,1090,183338.75,1053.6709770114942,9166.9375,468669.6886317984,4296265743.832156
12484,721,506,2417,454453.81,898.1300592885375,22722.6905,399485.5551886628,9077386629.772654
12485,728,66,357,76976.08,1166.3042424242424,3848.804,518768.627088181,1996638767.0114994
12486,734,102,428,110680.44,1085.1023529411766,5534.022000000001,482650.27032345155,2670997214.2759285
12487,713,37,95,40073.42999999999,1083.0656756756755,2003.6714999999997,481744.3623875861,965257449.201678
12488,728,92,459,82192.74,893.399347826087,4109.637000000001,397381.3489264746,1633093094.6581504
12489,721,58,165,56503.69999999999,974.2017241379309,2825.1849999999995,433322.0034315366,1224214824.2647254
12490,733,500,3798,558345.11,1116.69022,27917.2555,496700.4587997352,13866513615.27943
12491,693,62,227,50121.33999999999,808.4087096774192,2506.0669999999996,359577.7681248754,901125978.6314019
12492,723,82,405,82314.24,1003.8321951219513,4115.712,446501.5480076637,1837671779.1537178
12493,718,58,239,38432.85999999999,662.6355172413791,1921.6429999999998,294738.2895775633,566381770.9986974
12494,680,148,852,153563.47999999998,1037.591081081081,7678.173999999999,461517.3991758307,3543610894.899484
12495,720,60,226,53384.369999999995,889.7394999999999,2669.2185,395753.4595962047,1056352455.793192
12496,729,54,114,43353.11999999999,802.8355555555553,2167.6559999999995,357098.8458958516,774067455.899218
12497,737,97,429,91215.44,940.3653608247423,4560.772,418271.69056878466,1907641814.7387772
12498,730,65,233,71459.7,1099.3799999999999,3572.985,489000.92488967336,1747192969.6169295
12499,734,66,293,69170.8,1048.0424242424242,3458.5400000000004,466166.12525074213,1612254190.8247018
12500,650,177,775,149462.69999999995,844.4220338983048,7473.134999999998,375596.38666656683,2806882503.071453
12501,737,199,1178,195961.57,984.7315075376885,9798.078500000001,438005.6194891048,4291613443.1953793
12502,726,182,805,166575.76,915.2514285714286,8328.788,407101.08886647335,3390658663.738017
12503,697,39,100,49594.979999999996,1271.6661538461537,2479.749,565633.2891099192,1402628583.0370328
12504,734,60,201,60703.49999999999,1011.7249999999999,3035.1749999999997,450012.24393203884,1365865912.476426
12505,630,87,399,64849.67,745.3985057471264,3242.4835000000003,331551.0185029065,1075048706.9038692
12506,727,57,93,38341.20999999999,672.6528070175438,1917.0604999999996,299193.9500092906,573572903.4017855
12507,701,77,452,54556.14999999999,708.5214285714284,2727.8074999999994,315148.20523893577,859663637.8623081
12508,729,112,376,73349.95999999999,654.910357142857,3667.4979999999996,291302.1615480393,1068350094.8731109
12509,729,33,103,37233.05999999999,1128.2745454545452,1861.6529999999996,501853.13199871604,934276388.7448055
12510,723,186,1263,242722.91999999998,1304.9619354838708,12136.146,580443.1528656435,7044342847.8777685
12511,729,226,1382,196602.21000000002,869.9212831858408,9830.1105,386938.376229409,3803646995.0256643
12512,737,71,185,63591.86999999999,895.6601408450703,3179.5934999999995,398386.94287694385,1266708534.0564017
12513,713,74,425,81692.62999999999,1103.9544594594593,4084.6314999999995,491035.63072982506,2005699604.9014113
12514,726,118,774,154702.19,1311.0355084745763,7735.1095000000005,583144.6599058298,4510687798.711854
12515,685,61,196,36949.54,605.7301639344263,1847.477,269426.959192916,497760110.2888509
12516,697,108,656,110839.21999999999,1026.289074074074,5541.960999999999,456490.3003751103,2529851441.5571465
12517,712,320,1413,272988.06999999995,853.0877187499998,13649.403499999999,379450.85728389776,5179277859.488834
12518,730,151,967,111469.66999999998,738.2097350993376,5573.483499999999,328353.4748914269,1830072674.475032
12519,730,70,397,84833.26000000001,1211.9037142857144,4241.6630000000005,539051.1353335015,2286473255.852106
12520,732,184,1276,149066.85,810.1459239130435,7453.342500000001,360350.47580370505,2685815516.2029767
12521,731,75,364,82961.15,1106.1486666666665,4148.0575,492011.6075110326,2040892438.6231952
12522,713,57,151,48141.72,844.5915789473685,2407.0860000000002,375671.79979560553,904274329.882805
12523,731,285,1676,300085.72,1052.932350877193,15004.286,468341.1499437915,7027124559.325532
12524,716,273,1746,268669.75999999995,984.1383150183149,13433.487999999998,437741.76923658856,5880398804.13848
12525,734,106,553,96237.57999999999,907.9016981132074,4811.879,403831.9508143349,1943190483.652531
12526,697,115,648,110347.11000000002,959.5400869565219,5517.3555000000015,426800.551211098,2354810368.6275835
12527,737,71,298,92201.37,1298.6108450704226,4610.0685,577618.2069086184,2662859500.6959043
12528,636,131,635,166315.5,1269.5839694656488,8315.775,564707.1397458614,4695977515.020141
12529,683,55,217,72782.25000000001,1323.3136363636365,3639.112500000001,588605.9343456632,2142003213.2514827
12530,737,200,1366,222199.75,1110.99875,11109.987500000001,494168.91002316854,5490210413.246028
12531,703,163,1061,199884.84999999998,1226.2874233128832,9994.2425,545448.9659449639,5451349237.028211
12532,737,51,227,30175.37,591.6739215686274,1508.7685000000001,263174.78476974193,397069825.2548664
12533,731,111,573,120682.76000000001,1087.2320720720722,6034.138000000001,483597.5630018368,2918094431.616778
12534,644,91,566,83319.38,915.5975824175824,4165.969,407255.0570584755,1696611942.79884
12535,731,68,289,64871.26999999999,953.9892647058822,3243.5634999999997,424331.5621313794,1376346366.8273242
12536,723,294,1935,221969.15999999997,754.9971428571428,11098.457999999999,335820.4634850586,3727089309.5294557
12537,731,94,501,64439.67999999999,685.5285106382978,3221.984,304921.0243413269,982450661.6913658
12538,728,79,319,54129.38,685.1820253164557,2706.469,304766.9087099333,824842190.6492645
12539,724,542,3911,483374.26999999996,891.8344464944648,24168.713499999998,396685.2855102542,9587373015.163034
12540,737,811,6545,865950.6599999999,1067.7566707768187,43297.532999999996,474934.96294910123,20563512231.142487
12541,726,89,471,91326.79999999999,1026.1438202247189,4566.339999999999,456425.69189880684,2084194893.9451973
12542,729,65,270,62859.64,967.0713846153847,3142.982,430150.44980921986,1351955121.0422814
12543,719,81,413,63909.840000000004,789.0103703703704,3195.492,350949.44501323916,1121456143.9442458
12544,716,48,208,56463.72,1176.3275,2823.186,523226.9419792586,1477166977.4186554
12545,731,96,486,98623.56999999999,1027.3288541666666,4931.1785,456952.7914400375,2253315780.664097
12546,737,109,640,96673.79000000001,886.9155045871561,4833.6895,394497.3549110506,1906877722.2113187
12547,712,57,248,48781.63,855.8180701754386,2439.0815,380665.3094044688,928473713.8602158
12548,733,49,140,51846.49999999999,1058.0918367346937,2592.325,470636.07377019647,1220041659.9363244
12549,734,89,462,114005.42,1280.9597752808988,5700.271000000001,569767.0640350268,3247826671.8740067
12550,692,94,497,69928.93000000002,743.9247872340428,3496.4465000000014,330895.51293074316,1156958458.052402
12551,722,41,193,40467.10999999999,987.0026829268292,2023.3554999999997,439015.8314866639,888285097.2256144
12552,713,57,144,77879.22,1366.302105263158,3893.9610000000002,607727.0763088214,2366465533.790575
12553,726,282,1898,301293.48,1068.4165957446808,15064.673999999999,475228.4955944489,7159162361.640808
12554,734,57,231,56429.49999999999,989.9912280701753,2821.475,440345.1273981511,1242422768.3256984
12555,735,33,60,23602.99,715.2421212121212,1180.1495000000002,318137.5491575062,375449869.56945646
12556,732,154,420,115871.60999999999,752.4130519480518,5793.5805,334671.0676032484,1938943771.1803617
12557,716,94,436,101981.16999999998,1084.9060638297872,5099.058499999999,482562.96151574614,2460616770.702038
12558,730,43,165,43100.05999999999,1002.3269767441858,2155.0029999999997,445832.03139021725,960769365.1420122
12559,735,69,269,66187.01999999999,959.2321739130433,3309.3509999999997,426663.5924133696,1411979586.216777
12560,712,138,916,75352.83,546.035,3767.6415,242874.72941306265,915064909.8379256
12561,723,62,213,49241.11999999999,794.2116129032256,2462.0559999999996,353262.9420835349,869753146.1344194
12562,717,245,1835,176170.7,719.0640816326531,8808.535000000002,319837.54568330426,2817300215.465485
12563,594,47,167,44481.97999999999,946.4251063829785,2224.0989999999997,420967.047208503,936272388.7293842
12564,720,58,215,40728.3,702.2120689655173,2036.4150000000002,312341.82101987407,636057569.452187
12565,735,44,156,26422.760000000002,600.5172727272728,1321.1380000000001,267108.2808272487,352886899.91554976
12566,730,58,201,78517.02,1353.7417241379312,3925.8510000000006,602140.25647655,2363912928.028721
12567,687,601,4190,508785.81,846.5654076539101,25439.290500000003,376549.752881047,9579158551.244167
12568,723,51,113,54289.24999999999,1064.4950980392155,2714.4624999999996,473484.22518301226,1285255173.6008422
12569,733,222,1301,336707.14999999997,1516.6988738738737,16835.3575,674623.1076638199,11357521195.281397
12570,738,41,91,33036.99,805.780243902439,1651.8495,358408.6344358814,592037123.5885935
12571,672,64,366,50005.979999999996,781.3434374999999,2500.299,347539.21628006396,868951954.9258276
12572,724,110,519,84727.86,770.2532727272727,4236.393,342606.34426943754,1451415118.6186354
12573,735,163,500,145058.56,889.9298159509202,7252.928,395838.1115600582,2870985322.8010697
12574,737,47,136,37881.2,805.9829787234042,1894.06,358498.81027586333,679018256.5911016
12575,711,74,348,58048.429999999986,784.438243243243,2902.4214999999995,348915.7765875097,1012700651.6567847
12576,718,185,1366,122590.16999999998,662.6495675675675,6129.5085,294744.5391204885,1806639157.867617
12577,735,340,1086,258517.83,760.3465588235293,12925.8915,338199.86765393795,4371534794.609161
12578,727,220,1561,204865.26,931.2057272727274,10243.263,414197.5130518335,4242734060.1358633
12579,732,66,259,51328.03,777.6974242424242,2566.4015,345917.48052435205,887763140.8939179
12580,735,101,615,108492.48000000001,1074.18297029703,5424.624000000001,477793.36169112066,2591849336.870334
12581,714,51,216,61981.84999999999,1215.3303921568627,3099.0924999999997,540575.3113675301,1675292893.1442773
12582,727,155,792,125345.34,808.6796129032258,6267.267,359698.26506676537,2254325066.6101913
12583,736,475,3629,460496.91000000003,969.4671789473684,23024.845500000003,431216.0919385887,9928683893.999802
12584,734,138,490,90569.15,656.2981884057971,4528.4574999999995,291919.4647290763,1321944889.448371
12585,725,124,740,113948.65,918.9407258064516,5697.4325,408742.07720546366,2328780394.7879176
12586,737,132,598,123084.01999999999,932.4546969696969,6154.201,414753.0510250341,2552473641.371316
12587,693,40,97,42210.84,1055.271,2110.542,469381.3740556046,990649103.9620639
12588,724,85,360,89246.21,1049.955411764706,4462.3105000000005,467017.0163600021,2083974935.7819095
12589,728,216,1366,216334.97000000003,1001.5507870370371,10816.748500000002,445486.7845377318,4818718508.418334
12590,725,115,546,100155.47,870.9171304347826,5007.7735,387381.3260973176,1939917939.2250056
12591,724,112,552,97551.4,870.9946428571428,4877.57,387415.8033901777,1889647700.141829
12592,737,135,767,109595.38999999998,811.8177037037036,5479.769499999999,361094.0784377758,1978712317.6539311
12593,715,52,258,38596.45999999999,742.2396153846153,1929.8229999999996,330145.95354912075,637123254.5160247
12594,696,242,1759,256192.12,1058.645123966942,12809.606,470882.17427075043,6031815124.83165
12595,708,52,185,41585.84999999999,799.7278846153845,2079.2924999999996,355716.5631874193,739638781.9613769
12596,734,68,241,45378.98999999999,667.338088235294,2268.9494999999997,296829.9790437931,673492232.5364248
12597,725,251,1470,173797.79,692.4214741035856,8689.889500000001,307986.9938057127,2676372943.608828
12598,737,260,1792,230101.27,885.0048846153845,11505.0635,393647.5168811528,4528939678.334985
12599,724,172,1198,206422.01999999996,1200.1280232558138,10321.100999999999,533813.3433008682,5509541431.355933
12600,732,167,1090,273671.8,1638.7532934131737,13683.59,728912.5472039152,9974140441.794022
12601,726,72,327,81085.54999999999,1126.1881944444442,4054.2774999999997,500925.12933031766,2030889481.0284967
12602,736,60,193,45612.9,760.215,2280.645,338141.3506840247,771180380.7307675
12603,714,51,111,44746.14,877.3752941176471,2237.3070000000002,390253.89792326465,873117777.6010056
12604,722,54,199,44537.85999999999,824.775185185185,2226.8929999999996,366857.5273168578,816952459.5792193
12605,729,114,770,109396.88,959.621754385965,5469.844000000001,426836.8766386399,2334731128.660605
12606,732,47,123,43150.92,918.1046808510638,2157.546,408370.20691817993,881077506.4554913
12607,715,135,880,95774.07999999999,709.4376296296296,4788.704,315555.7287202118,1511102980.345393
12608,737,63,193,58539.209999999985,929.1938095238093,2926.9604999999992,413302.61807464366,1209720437.6510677
12609,732,212,1321,234009.46999999997,1103.818254716981,11700.4735,490975.04726910515,5744640529.733412
12610,679,142,828,134092.02,944.31,6704.601,420026.2542365401,2816108444.180561
12611,731,103,584,92320.85,896.318932038835,4616.0425000000005,398679.9712229754,1840323691.0640316
12612,734,61,229,42851.979999999996,702.491475409836,2142.5989999999997,312466.100167841,669489553.7535158
12613,721,372,2784,360364.60000000003,968.7220430107528,18018.230000000003,430884.6577100476,7763778866.090913
12614,709,65,173,50849.939999999995,782.3067692307692,2542.497,347967.70334306464,884706841.8466318
12615,693,312,2289,290879.70999999996,932.3067628205127,14543.985499999999,414687.25035940995,6031205356.262128
12616,720,93,565,70892.29000000001,762.2826881720431,3544.6145000000006,339061.05217806,1201840721.9356081
12617,728,71,295,40300.62999999999,567.6145070422534,2015.0314999999996,252473.2293878895,508741510.12332296
12618,708,47,147,42288.92999999999,899.7644680851063,2114.4464999999996,400212.5353167076,846227994.5565387
12619,709,130,779,125841.43,968.011,6292.0715,430568.3879126214,2709167082.3859496
12620,723,136,845,96316.73999999999,708.2113235294117,4815.8369999999995,315010.2714468356,1517038120.6137142
12621,737,797,6319,620485.6599999999,778.5265495608531,31024.282999999996,346286.2729778815,10743283331.881046
12622,655,42,126,38729.2,922.1238095238094,1936.46,410157.9032908838,794254373.4066648
12623,731,216,1454,240455.93,1113.221898148148,12022.7965,495157.7596480582,5953180979.644516
12624,733,79,353,78621.79,995.2125316455696,3931.0895,442667.5475599673,1740165748.2037382
12625,734,229,1588,190805.61,833.212270742358,9540.280499999999,370610.317653985,3535726386.613118
12626,725,333,2544,255101.38999999998,766.0702402402402,12755.0695,340745.74397199496,4346235646.192001
12627,725,260,1922,192932.74,742.049,9646.637,330061.1683980582,3183980279.331939
12628,729,73,351,44654.579999999994,611.7065753424657,2232.729,272085.24905270286,607492626.0321921
12629,736,94,507,88488.72,941.3693617021277,4424.436000000001,418718.26714615687,1852592175.019074
12630,735,101,540,77049.23000000001,762.8636633663367,3852.461500000001,339319.46820104343,1307215187.4449944
12631,737,221,1479,244220.45,1105.0699095022626,12211.022500000001,491531.7795615293,6002105619.690875
12632,730,73,366,74571.27,1021.5242465753425,3728.5635,454370.91940236255,1694150825.545091
12633,731,351,2479,307648.85,876.49245014245,15382.4425,389861.21157240815,5997017669.992903
12634,729,61,231,84810.11000000003,1390.329672131148,4240.505500000002,618414.4659477959,2622389944.1311927
12635,725,208,1555,163250.15,784.8564903846153,8162.5075,349101.8116608815,2849546155.945533
12636,724,29,54,27780.210000000003,957.9382758620691,1389.0105000000003,426088.0704431324,591840803.7702507
12637,732,646,3779,495360.58999999997,766.8120588235294,24768.0295,341075.7026517315,8447773065.011314
12638,736,86,429,101970.28,1185.7009302325582,5098.514,527396.2156181367,2688936988.8760886
12639,715,105,567,65263.579999999994,621.5579047619048,3263.179,276467.09081578616,902161604.9411663
