"movieId","tag","relevance","title","genres","ratings_mean","ratings_count"
"189333","spying","0.8865000000000001","Mission: Impossible - Fallout (2018)","Action|Adventure|Thriller","3.746129032","1550"
"189333","franchise","0.857","Mission: Impossible - Fallout (2018)","Action|Adventure|Thriller","3.746129032","1550"
"189333","chase","0.85225","Mission: Impossible - Fallout (2018)","Action|Adventure|Thriller","3.746129032","1550"
"189333","pg-13","0.8465","Mission: Impossible - Fallout (2018)","Action|Adventure|Thriller","3.746129032","1550"
"189333","fast paced","0.845","Mission: Impossible - Fallout (2018)","Action|Adventure|Thriller","3.746129032","1550"
"189203","original","0.8912500000000001","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","plot twist","0.8387500000000001","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","future","0.8314999999999999","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","dystopia","0.81375","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","suspense","0.7995000000000001","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","great ending","0.7805","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","action","0.75725","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"189203","revenge","0.75525","Upgrade (2018)","Action|Comedy|Horror|Sci-Fi|Thriller","3.764537655","1049"
"188301","pg-13","0.93475","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","action","0.91725","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","superheroes","0.899","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","marvel","0.8505","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","technology","0.8314999999999999","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","super hero","0.8055000000000001","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","superhero","0.8022499999999999","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"188301","plot","0.8022499999999999","Ant-Man and the Wasp (2018)","Action|Adventure|Comedy|Fantasy|Sci-Fi","3.5520152510000003","1836"
"187595","space opera","0.938","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","action","0.908","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","visually appealing","0.8755","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","space","0.86175","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","pg-13","0.8520000000000001","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","story","0.8440000000000001","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","futuristic","0.8427500000000001","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187595","adventure","0.8287500000000001","Solo: A Star Wars Story (2018)","Action|Adventure|Children|Sci-Fi","3.389588859","1508"
"187593","absurd","0.8799999999999999","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","action","0.86025","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","dark humor","0.8247500000000001","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","pg-13","0.8","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","comedy","0.7825","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","mentor","0.77875","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","superheroes","0.7749999999999999","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187593","original","0.75475","Deadpool 2 (2018)","Action|Comedy|Sci-Fi","3.7818310189999997","4249"
"187541","animation","0.8382499999999999","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","family","0.7969999999999999","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","comedy","0.7785","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","original","0.77075","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","social commentary","0.7405","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","pg-13","0.73225","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","superheroes","0.73125","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"187541","good","0.72625","Incredibles 2 (2018)","Action|Adventure|Animation|Children","3.7034843210000004","2870"
"185029","original","0.93675","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","suspense","0.8985000000000001","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","suspenseful","0.87625","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","visually appealing","0.7905","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","intense","0.7742500000000001","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","great ending","0.7662500000000001","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","survival","0.76475","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"185029","small town","0.76125","A Quiet Place (2018)","Drama|Horror|Thriller","3.735061511","2276"
"183897","original","0.90275","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","storytelling","0.8420000000000001","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","good soundtrack","0.81975","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","visually appealing","0.74125","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","runaway","0.7395","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","redemption","0.72","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","friendship","0.70725","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183897","oscar","0.7005","Isle of Dogs (2018)","Animation|Comedy","3.857244995","2098"
"183869","original","0.8720000000000001","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","scary","0.8382499999999999","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","suspense","0.8002499999999999","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","dark","0.76725","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","creepy","0.75","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","intense","0.74825","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","weird","0.7475","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183869","cinematography","0.73375","Hereditary (2018)","(no genres listed)","3.765041889","1313"
"183837","oscar","0.8560000000000001","The Favourite","Drama","3.829861111","1296"
"183837","original","0.8407500000000001","The Favourite","Drama","3.829861111","1296"
"183837","drama","0.8262499999999999","The Favourite","Drama","3.829861111","1296"
"183837","cinematography","0.8062499999999999","The Favourite","Drama","3.829861111","1296"
"183837","visually appealing","0.7785","The Favourite","Drama","3.829861111","1296"
"183837","great acting","0.746","The Favourite","Drama","3.829861111","1296"
"183837","criterion","0.72875","The Favourite","Drama","3.829861111","1296"
"183837","melancholic","0.7155","The Favourite","Drama","3.829861111","1296"
"183611","original","0.8494999999999999","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","action","0.77325","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","chase","0.76725","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","comedy","0.7595000000000001","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","violence","0.74325","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","entertaining","0.6975","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","great ending","0.69475","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"183611","crime","0.6925","Game Night (2018)","Action|Comedy|Crime|Horror","3.5865242999999993","1358"
"182715","original","0.93625","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","visually appealing","0.86225","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","cerebral","0.79375","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","drama","0.74225","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","tense","0.72925","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","cinematography","0.7155","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","great ending","0.7085","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"182715","surreal","0.7","Annihilation (2018)","Adventure|Mystery|Sci-Fi|Thriller","3.564947942","2017"
"180031","dark fantasy","0.95525","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","fantasy","0.9295","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","visually stunning","0.91475","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","social commentary","0.9105","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","original","0.904","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","visual","0.8987499999999999","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","visually appealing","0.8835","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"180031","colourful","0.88225","The Shape of Water (2017)","Adventure|Drama|Fantasy","3.5595393310000003","2301"
"179819","space opera","0.8952500000000001","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","pg-13","0.8872500000000001","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","action","0.8534999999999999","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","visually appealing","0.8170000000000001","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","original","0.7965","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","franchise","0.7867500000000001","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","adventure","0.7465","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179819","futuristic","0.713","Star Wars: The Last Jedi (2017)","Action|Adventure|Fantasy|Sci-Fi","3.4460235860000004","3307"
"179401","action","0.78525","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","comedy","0.731","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","mentor","0.67025","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","original","0.649","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","chase","0.638","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","pg-13","0.63275","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","sequel","0.605","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"179401","catastrophe","0.58475","Jumanji: Welcome to the Jungle (2017)","Action|Adventure|Children","3.5506402789999996","1718"
"178061","oscar","0.945","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","original","0.8687499999999999","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","drama","0.8402499999999999","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","dark humor","0.7867500000000001","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","oscar (best directing)","0.7759999999999999","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","oscar (best supporting actress)","0.7515000000000001","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","based on a true story","0.75075","""I, Tonya (2017)""","Drama","3.718694885","1134"
"178061","androids","0.7265","""I, Tonya (2017)""","Drama","3.718694885","1134"
"177765","heartwarming","0.831","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","original","0.8300000000000001","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","animation","0.8167500000000001","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","visually stunning","0.80975","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","redemption","0.7979999999999999","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","mentor","0.7889999999999999","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","storytelling","0.78175","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177765","family","0.7695000000000001","Coco (2017)","Adventure|Animation|Children","4.03692066","3819"
"177763","original","0.70475","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","pg-13","0.6659999999999999","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","based on a book","0.64875","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","mentor","0.6285","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","plot","0.58525","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","great ending","0.5585","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","story","0.51925","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177763","catastrophe","0.51875","Murder on the Orient Express (2017)","Crime|Drama|Mystery","3.333181818","1100"
"177615","original","0.9175","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","honest","0.8109999999999999","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","drama","0.8109999999999999","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","good acting","0.7945","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","coming of age","0.7742500000000001","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","good soundtrack","0.715","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","runaway","0.66175","Lady Bird (2017)","Comedy","3.775774387","2163"
"177615","mentor","0.66","Lady Bird (2017)","Comedy","3.775774387","2163"
"177593","social commentary","0.9595","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","drama","0.8792500000000001","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","oscar (best actress)","0.8714999999999999","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","original","0.8605","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","oscar","0.8547499999999999","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","great acting","0.8414999999999999","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","powerful ending","0.8102499999999999","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"177593","storytelling","0.8009999999999999","""Three Billboards Outside Ebbing, Missouri (2017)""","Crime|Drama","4.005390836","3710"
"176419","weird","0.8815","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","original","0.8799999999999999","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","surreal","0.8480000000000001","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","intense","0.748","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","cinematography","0.73175","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","dark","0.7290000000000001","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","cult","0.72625","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176419","surrealism","0.726","Mother! (2017)","Drama|Horror|Mystery|Thriller","3.546153846","1170"
"176371","visually appealing","0.93925","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","original","0.8952500000000001","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","social commentary","0.87975","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","future","0.8779999999999999","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","oscar (best effects - visual effects)","0.8600000000000001","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","dystopia","0.8422499999999999","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","visually stunning","0.83725","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176371","stylized","0.8334999999999999","Blade Runner 2049 (2017)","Sci-Fi","3.914827115","5119"
"176101","action","0.8387500000000001","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","mentor","0.833","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","pg-13","0.7175","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","sequel","0.706","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","spying","0.6970000000000001","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","gory","0.695","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","original","0.68425","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"176101","secret service","0.66975","Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy","3.3919667589999998","1805"
"175661","action","0.98375","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","assassin","0.96575","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","action packed","0.9615","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","good action","0.938","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","fast paced","0.9345","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","hit men","0.93425","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","comedy","0.9295","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175661","hitman","0.9229999999999999","The Hitman's Bodyguard (2017)","Action|Comedy","3.5288376219999997","1127"
"175569","murder mystery","0.97025","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","investigation","0.9675","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","native americans","0.9625","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","drama","0.9605","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","murder","0.94425","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","violence","0.93275","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","crime","0.929","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175569","scenic","0.92725","Wind River (2017)","Action|Crime|Mystery|Thriller","3.853179551","1604"
"175303","original","0.8725","It (2017)","Horror","3.56809872","2188"
"175303","scary","0.8205","It (2017)","Horror","3.56809872","2188"
"175303","small town","0.782","It (2017)","Horror","3.56809872","2188"
"175303","suspense","0.77475","It (2017)","Horror","3.56809872","2188"
"175303","horror","0.7642500000000001","It (2017)","Horror","3.56809872","2188"
"175303","weird","0.7637499999999999","It (2017)","Horror","3.56809872","2188"
"175303","creepy","0.75125","It (2017)","Horror","3.56809872","2188"
"175303","children","0.69875","It (2017)","Horror","3.56809872","2188"
"174055","70mm","0.98","Dunkirk (2017)","Action|Drama|Thriller|War","3.78211122","4064"
"174055","best war films","0.96425","Dunkirk (2017)","Action|Drama|Thriller|War","3.78211122","4064"
"174055","war","0.9445","Dunkirk (2017)","Action|Drama|Thriller|War","3.78211122","4064"
"174055","tense","0.93925","Dunkirk (2017)","Action|Drama|Thriller|War","3.78211122","4064"
